Date,PP01,TX01,TX02,TX04
2013/1/23,0,15.22083333,16,14.6
2013/1/24,0,16.20416667,20.5,13.3
2013/1/25,0,14.325,15.6,13.4
2013/1/26,0,15.54583333,18,13.8
2013/1/27,1.5,13.65,15.8,11.9
2013/1/28,0,14.6625,18.2,11.8
2013/1/29,0,14.025,17.6,11.8
2013/1/30,0,15.45416667,19.8,11.9
2013/1/31,0,14.9,21.3,9.4
2013/2/1,0,17.925,25.2,11.5
2013/2/2,0,17.8625,19.5,16.2
2013/2/3,0.5,15.74583333,18.8,13.3
2013/2/4,0,19.86666667,25.3,14.3
2013/2/5,1.5,18,22.5,12.6
2013/2/6,0,17.2875,20.6,16
2013/2/7,0,15.625,19.6,13.6
2013/2/8,1,11.96666667,13.3,10.8
2013/2/9,1,12.55,14.5,10.9
2013/2/10,2,13.82916667,14.7,12.8
2013/2/11,0,15.01666667,15.7,14.1
2013/2/12,2,13.33333333,14.8,12.2
2013/2/13,0,14.95833333,17.8,12
2013/2/14,0,14.96666667,16,14.2
2013/2/15,1.5,14.10416667,15.2,12.3
2013/2/16,0,16.69583333,19.9,13
2013/2/17,0,17.02083333,19.6,15
2013/2/18,0,20.19166667,24.8,15.1
2013/2/19,2,13.32916667,17.4,11
2013/2/20,0.5,13.54545455,15.6,11.4
2013/2/21,1,15.32916667,17.4,14.2
2013/2/22,4,13.54583333,14.2,12.8
2013/2/23,0.5,15.22916667,16.6,13.4
2013/2/24,0,18.85,24.5,15.3
2013/2/25,0,16.5875,20.6,14.8
2013/2/26,0.5,18.34166667,24,14.7
2013/2/27,25,16.76666667,18.5,15.1
2013/2/28,0,17.01666667,21.5,14.7
2013/3/1,3,17.9,25.2,12.3
2013/3/2,4,11.07083333,11.7,10.4
2013/3/3,0,11.24583333,12,9.6
2013/3/4,0,13.57916667,16.4,9.5
2013/3/5,0,17.86666667,22.5,14.2
2013/3/6,0,17.24782609,21.9,13.9
2013/3/7,0,16.65416667,22.6,12.7
2013/3/8,0,18.59583333,24.6,12.2
2013/3/9,0,19.88333333,25.4,14.3
2013/3/10,0,19.69166667,24.7,15.7
2013/3/11,0,15.5625,16.5,15
2013/3/12,0,17.66666667,20.7,16.2
2013/3/13,0.5,19.95,26.3,12.6
2013/3/14,0,13.79166667,15.5,12.5
2013/3/15,0,15.84166667,17.2,14.9
2013/3/16,0,17.72916667,20.1,16.2
2013/3/17,0,20.0875,24.4,15.8
2013/3/18,1.5,22.77083333,25.8,18.7
2013/3/19,3,22.24166667,25.5,20.7
2013/3/20,1,22.12916667,26,15.5
2013/3/21,0,17.72916667,21.1,15.2
2013/3/22,0,21.52916667,26.3,17.5
2013/3/23,0,21.27083333,23.7,19.8
2013/3/24,13,19.82083333,22.7,15.5
2013/3/25,0,16.86666667,18.6,15.5
2013/3/26,13,18.23333333,21.8,15.6
2013/3/27,6,16.6625,17.6,15.7
2013/3/28,16,18.65416667,21.3,16.1
2013/3/29,6,17.15,18.9,15.7
2013/3/30,11,17.61666667,19.6,16.2
2013/3/31,17,17.87083333,18.8,16.9
2013/4/1,7,19.32916667,20.2,18.8
2013/4/2,0,18.8,20.5,17
2013/4/3,10,18.60833333,25.2,13.2
2013/4/4,13.5,19.75833333,23.1,17.9
2013/4/5,36,20.9375,23.2,19.4
2013/4/6,5.5,17.71666667,22.6,13.8
2013/4/7,0,15.35833333,17.9,13.4
2013/4/8,0,18.98333333,22.4,15.7
2013/4/9,18.5,17.50434783,19.9,16.3
2013/4/10,2,17.77916667,19.3,16
2013/4/11,33.5,16.76666667,19.5,14.3
2013/4/12,35.5,14.4,17.5,13
2013/4/13,1,18.46666667,20.3,16.9
2013/4/14,23,17.5125,19.1,16.1
2013/4/15,0,21.50416667,27.5,14.1
2013/4/16,0,21.8875,23.9,19.6
2013/4/17,0,24.62083333,27.9,22.3
2013/4/18,0.5,24.925,28.2,21.2
2013/4/19,17,20.35416667,21.3,19.5
2013/4/20,22.5,20.37083333,23.8,16.2
2013/4/21,8.5,15.84583333,16.3,14.9
2013/4/22,0,18.8875,21.9,16.4
2013/4/23,0,22.7125,26.5,19.2
2013/4/24,0,23.01666667,25.9,21.5
2013/4/25,15,20.62916667,21.9,19.2
2013/4/26,0.5,21.52916667,26.1,18.8
2013/4/27,14.5,20.26666667,24.1,16.8
2013/4/28,3,21.82916667,25.5,19.7
2013/4/29,0,23.19583333,26.8,18.8
2013/4/30,26,24.93333333,29.6,19
2013/5/1,38.5,16.25217391,19.1,13.8
2013/5/2,0,19.42105263,20.8,18
2013/5/3,0.5,21.17222222,24.1,18.9
2013/5/4,0,22.03043478,25.7,17.6
2013/5/5,0,24.19583333,27.6,20.5
2013/5/6,0,24.85416667,29.1,22.2
2013/5/7,0,25.1,27.6,21.7
2013/5/8,0,25.37916667,28.4,23
2013/5/9,0,25.15,27.9,22.8
2013/5/10,0,26.05217391,29.5,23.2
2013/5/11,194.5,21.32916667,24.5,20.3
2013/5/12,44,22.03478261,23,20.6
2013/5/13,0.5,23.53809524,25.6,21.9
2013/5/14,0,25.175,28.8,21.6
2013/5/15,12,24.77916667,28.3,23.1
2013/5/16,4,25.575,27.1,23.5
2013/5/17,47,25.75,29.7,23
2013/5/18,0,26.52916667,28.7,24
2013/5/19,1.5,27.36086957,29,25.8
2013/5/20,43.5,27.11666667,30.5,22.7
2013/5/21,12,24.45238095,27,22.4
2013/5/22,35.5,24.8,27,23.3
2013/5/23,1,25.34782609,28.5,23.4
2013/5/24,0,25.675,28.2,23.8
2013/5/25,0,26.13478261,31.8,22.5
2013/5/26,0,26.3,29.6,23.9
2013/5/27,0,28.08695652,32.1,24.4
2013/5/28,0,28.34583333,32.8,25.9
2013/5/29,0,28.62083333,32.7,24.7
2013/5/30,0,28.04583333,32.7,25.1
2013/5/31,0,27.99583333,31.5,24.9
2013/6/1,0,27.99166667,31.6,25.1
2013/6/2,0,27.7375,31.4,24.1
2013/6/3,0,26.48333333,28.3,24.9
2013/6/4,0,26.19166667,29.5,24.3
2013/6/5,5.5,25.64583333,28.2,23.9
2013/6/6,0,26.61666667,30.3,22.9
2013/6/7,0,27.475,30.8,24.4
2013/6/8,0,28.6875,32,26
2013/6/9,0,28.40833333,31.9,26.5
2013/6/10,2.5,25.92916667,27.5,24
2013/6/11,3,26.66666667,29.6,23.7
2013/6/12,21,26.35833333,30.5,24.6
2013/6/13,0,26.93333333,30.7,24.6
2013/6/14,0.5,27.37083333,31.7,25.4
2013/6/15,0,27.575,30.4,25.2
2013/6/16,0,27.5375,30.4,26.2
2013/6/17,0.5,27.34166667,29.7,25.7
2013/6/18,0,28.375,31.9,25.2
2013/6/19,0,28.10833333,32.1,24.9
2013/6/20,0,28.14583333,31.1,25.2
2013/6/21,0,28.8,32,26.5
2013/6/22,0,28.81666667,31.5,26.8
2013/6/23,6,28.6875,33.3,25.5
2013/6/24,0,28.4375,32.2,25.2
2013/6/25,0,28.9375,31.3,27.5
2013/6/26,0,29.34166667,31.7,27.9
2013/6/27,0,29.31666667,31.5,27.3
2013/6/28,0,29.01666667,32.1,25.5
2013/6/29,0,28.90416667,33,25.2
2013/6/30,0,28.45833333,32.2,25.3
2013/7/1,0,29.225,33.1,25.2
2013/7/2,0,29.2875,33.3,25.8
2013/7/3,0,29.11666667,32.9,25.2
2013/7/4,0,29.44166667,33.3,25.4
2013/7/5,0,29.57083333,33.3,26.2
2013/7/6,0,28.33333333,32.6,25.5
2013/7/7,1,28.38333333,33.8,25.2
2013/7/8,0,28.88333333,34,25.1
2013/7/9,0,28.125,32.1,25.5
2013/7/10,0,27.98333333,31.9,24.8
2013/7/11,0,28.09166667,31.8,24.9
2013/7/12,13.5,27.62916667,30.2,24.6
2013/7/13,66,24.425,27.6,21.9
2013/7/14,2.5,23.32,23.5,23
2013/7/15,2,26.36404937,31.10486119,23.9286129
2013/7/16,0,28.67692308,30.9,26.2
2013/7/17,0,28.075,32,24.2
2013/7/18,0,28.025,31.7,25.7
2013/7/19,0,27.44583333,30.3,25.3
2013/7/20,0,28.075,31,25.6
2013/7/21,0,28.29166667,31.6,26.2
2013/7/22,0,28.15416667,31.1,25.9
2013/7/23,0,28.50833333,31.4,25.7
2013/7/24,0,28.62916667,31.6,25.8
2013/7/25,0,28.54166667,32.3,25.2
2013/7/26,0,28.22083333,32.3,25
2013/7/27,0,29.05833333,32.5,25.4
2013/7/28,0,28.98333333,32.8,25.7
2013/7/29,0,29.2,33.6,25.8
2013/7/30,0,28.9875,32.5,26.1
2013/7/31,0,28.29583333,32.2,25.5
2013/8/1,1.5,28.45833333,33,24.3
2013/8/2,1,27.84583333,31.6,25.8
2013/8/3,0,29.35416667,34.1,25.3
2013/8/4,0,29.55833333,33.7,25.6
2013/8/5,0,29.74583333,34.7,26.2
2013/8/6,0,29.66666667,33.4,26.9
2013/8/7,0,29.83043478,33.9,27.5
2013/8/8,0,29.97916667,34.7,26
2013/8/9,0,30.03333333,34.7,26.4
2013/8/10,0,29.57916667,34,25.7
2013/8/11,0,29.6,32.6,25.4
2013/8/12,0,30.62916667,34.3,27.1
2013/8/13,0.5,30.06666667,33.7,27.8
2013/8/14,12,28.325,33.1,25
2013/8/15,1,27.21666667,30.2,25
2013/8/16,6,27.2375,31.3,24.7
2013/8/17,0.5,27.31666667,31.4,24.8
2013/8/18,0,28,31.8,24.8
2013/8/19,0,28.87916667,33.3,25.5
2013/8/20,256.5,26.11666667,27.5,25
2013/8/21,102,26.95416667,28.2,25.8
2013/8/22,47,26.84166667,29.3,25
2013/8/23,12.5,27.32916667,31.5,25
2013/8/24,59,27.03333333,31.4,23.8
2013/8/25,0,27.8125,31.4,23.9
2013/8/26,0,28.55833333,32.7,24.7
2013/8/27,0,29.25833333,33.3,26.3
2013/8/28,0,29.25416667,33.6,25.7
2013/8/29,164,25.86666667,27.5,23.7
2013/8/30,3,26.6625,31.1,24.1
2013/8/31,16.5,25.25,26.3,24.2
2013/9/1,13,22.95833333,24.4,21.7
2013/9/2,0,24.44583333,28.2,21
2013/9/3,0,24.88695652,28.9,21.3
2013/9/4,0,24.90833333,28,22.4
2013/9/5,0,25.98333333,29.5,22.6
2013/9/6,0,27.21666667,30.9,23
2013/9/7,0,27.3375,31.2,24
2013/9/8,0,27.62083333,30.5,24.8
2013/9/9,0,28.35,31.8,24.5
2013/9/10,0,28.25217391,31.2,25
2013/9/11,0,28.56666667,33,24.4
2013/9/12,0,28.9625,32.3,26.3
2013/9/13,0,28.5375,32.8,25.3
2013/9/14,0,28.27083333,31.1,25.6
2013/9/15,0,27.69583333,30.9,25.1
2013/9/16,0,27.0625,30.5,24.3
2013/9/17,0,26.61666667,29.6,24.3
2013/9/18,0.5,27.20833333,30.1,24.6
2013/9/19,0,27.66521739,30.8,25.4
2013/9/20,11,26.54583333,28.3,24.4
2013/9/21,7.5,27.61666667,29.1,25.8
2013/9/22,3,27.25416667,28.7,25.3
2013/9/23,0,27.47916667,31.9,24.8
2013/9/24,0,27.79583333,33,22.9
2013/9/25,2,26.475,29.9,23.1
2013/9/26,0.5,24.35416667,26.1,23.2
2013/9/27,0,25.0125,27.3,22.5
2013/9/28,0,26.10833333,28.9,24.2
2013/9/29,0,26.2125,30.4,22.3
2013/9/30,13.5,24.72916667,25.8,24.2
2013/10/1,0,25.14583333,26.9,24.1
2013/10/2,0,24.6875,27.1,22.1
2013/10/3,0,22.92916667,24.9,21.3
2013/10/4,2.5,23.2875,24.8,21.3
2013/10/5,1,24.3875,25.6,23.6
2013/10/6,3,25.09583333,25.9,23.4
2013/10/7,0,26.375,30.9,23.9
2013/10/8,0,26.26666667,30.6,23.5
2013/10/9,0.5,24.8375,25.6,23.8
2013/10/10,0,25.525,28,23.8
2013/10/11,0,25.33333333,27,24.5
2013/10/12,0,24.75416667,25.7,23.8
2013/10/13,0,25.24583333,27.9,23.3
2013/10/14,0,25.8125,30,23.3
2013/10/15,0,24.15416667,26.2,22.2
2013/10/16,0,20.98333333,22.6,19.3
2013/10/17,0,22.3625,25.6,19.4
2013/10/18,0,23.19166667,26.1,21.2
2013/10/19,0,23.57083333,26.6,21.3
2013/10/20,1,23.21666667,26.7,21.3
2013/10/21,0,22.65833333,24.5,21.2
2013/10/22,0,21.725,23.8,20.1
2013/10/23,0,21.92916667,23,21.5
2013/10/24,1,20.75,21.6,19
2013/10/25,0,19.55416667,20.2,18.9
2013/10/26,0,19.32916667,21.5,17.6
2013/10/27,0,20.34166667,24.1,16.6
2013/10/28,0,21.8,25.9,18.9
2013/10/29,0,22.93333333,26.1,19.8
2013/10/30,0,24.24166667,28.3,21.6
2013/10/31,0,23.10416667,26.7,21.8
2013/11/1,8,23.56666667,26.1,22
2013/11/2,1.5,24.0375,26.5,22.6
2013/11/3,1,22.5,23.8,21
2013/11/4,1.5,20.8125,21.8,20.1
2013/11/5,0,21.23333333,22.3,20.2
2013/11/6,1,22.35833333,24.7,21.1
2013/11/7,0,23.13333333,26.1,21.4
2013/11/8,0,25.27391304,31.1,19.9
2013/11/9,0,23.39166667,29.3,18.9
2013/11/10,0,24.4375,29.4,22.3
2013/11/11,0,20.8,22.8,19.3
2013/11/12,0,20.6173913,22.8,19
2013/11/13,6,20.26086957,22.5,18.8
2013/11/14,0,22.54166667,27.2,19.5
2013/11/15,0,20.4,21.7,19.5
2013/11/16,0.5,19.2625,20.3,17.3
2013/11/17,0,17.455,21.9,14.4
2013/11/18,0,15.97826087,19.6,13.7
2013/11/19,0,16.70909091,20.8,14
2013/11/20,0,19.14782609,24.5,16.1
2013/11/21,0,20.4375,24.6,17.3
2013/11/22,0,20.18636364,21.5,19.2
2013/11/23,0,22.99166667,29.3,17.6
2013/11/24,8.5,20.53333333,26,16.6
2013/11/25,22.5,16.64583333,18.4,14.8
2013/11/26,0,18.5952381,22.2,15.5
2013/11/27,0,18.64285714,22.6,14.3
2013/11/28,0,12.07777778,13,11
2013/11/29,0,12.47272727,15.4,10.7
2013/11/30,0,15.62727273,21.7,11.2
2013/12/1,0,15.59583333,20.1,10.9
2013/12/2,0,16.68333333,21.7,12.9
2013/12/3,0,16.35416667,21.7,12.4
2013/12/4,0,15.7625,21.2,9.8
2013/12/5,0,18.2375,22.3,14.2
2013/12/6,0,17.97916667,21,14.9
2013/12/7,0,20.24583333,22.8,18.8
2013/12/8,0,21.8375,25.8,18.9
2013/12/9,0.5,19.84166667,22.4,16.4
2013/12/10,0,15.59583333,16.4,14.7
2013/12/11,0,15.6375,16.8,15
2013/12/12,0,16.5125,18.4,14.5
2013/12/13,0,17.57916667,18.9,16.4
2013/12/14,4,18.775,20,17.3
2013/12/15,41.5,18.80833333,19.3,18.2
2013/12/16,21.5,19.25,25.2,15.6
2013/12/17,58,15.59565217,16.7,14.8
2013/12/18,24.5,13.27916667,14.8,12.6
2013/12/19,1,12.03333333,12.5,11.5
2013/12/20,2.5,12.3875,13.1,11.8
2013/12/21,6,11.72916667,13,11.1
2013/12/22,0,13.5375,15.4,11.3
2013/12/23,7.5,14.53043478,15.9,14
2013/12/24,15,13.62916667,14.4,12.7
2013/12/25,8,14.96666667,17.1,13.4
2013/12/26,16,13.21666667,15.1,10.2
2013/12/27,0.5,10.38333333,11.4,9.6
2013/12/28,0,11.85833333,15.2,8.6
2013/12/29,3.5,11.0125,12.3,9.7
2013/12/30,0,14.10416667,16,12.4
2013/12/31,0,15.50833333,19.2,12
2014/1/1,0,16.64583333,22.3,11.2
2014/1/2,0,18.19047619,22.2,13.3
2014/1/3,0,17.7826087,20.4,16.5
2014/1/4,0,15.99583333,17.3,13.4
2014/1/5,0,14.74166667,18.5,11.5
2014/1/6,0,17.24545455,21.8,14.4
2014/1/7,0,16.91666667,23.5,12.8
2014/1/8,0.5,15.94583333,21.8,13
2014/1/9,1,12.08125,13.2,11
2014/1/10,0,15.53636364,17.3,14.4
2014/1/11,0,18.15,22.1,13.7
2014/1/12,1.5,14.89583333,16.1,14
2014/1/13,0.5,13.99583333,15.6,13.1
2014/1/14,9,12.56666667,13.9,11.8
2014/1/15,0,13.46666667,14.2,12.8
2014/1/16,0,14.36086957,18.6,10.7
2014/1/17,0,14.6313946,19.71834529,11.2804313
2014/1/18,0,12.06378097,15.40273169,9.940982193
2014/1/19,0,15.08459256,19.88625763,11.12003108
2014/1/20,0,15.01428571,15.3,14.7
2014/1/21,0,11.72,14.5,9.7
2014/1/22,0,10.93181818,13.4,9
2014/1/23,0,13.66956522,20.5,9.2
2014/1/24,0,13.78333333,19.3,8.7
2014/1/25,0,15.88695652,24.5,9.3
2014/1/26,0,14.9,16.2,13.5
2014/1/27,0,15.86086957,18.8,13.5
2014/1/28,0,16.71304348,21.8,10.6
2014/1/29,0,16.70434783,19.7,14.3
2014/1/30,0,15.98181818,22.9,12.1
2014/1/31,0.5,17.46086957,24.5,10.9
2014/2/1,0,19.65555556,25,14.7
2014/2/2,0,20.19583333,24.6,17.1
2014/2/3,0,18.86666667,23.3,15.6
2014/2/4,3.5,13.96666667,15.3,13.3
2014/2/5,10.5,16.15,19.1,13.3
2014/2/6,5.5,16.95416667,19.4,15.8
2014/2/7,2,16.03333333,16.5,15.2
2014/2/8,16,13.1375,14.5,12.2
2014/2/9,82,11.74583333,13.1,10.2
2014/2/10,6.5,8.104166667,10.2,7.4
2014/2/11,2.5,7.766666667,9.1,6.3
2014/2/12,23,11.375,14,8.8
2014/2/13,14,12.25,14.3,10.5
2014/2/14,9.5,10.57083333,11.3,9.7
2014/2/15,0,12.95,15.3,10.7
2014/2/16,0.5,16.13333333,21.6,13.4
2014/2/17,0,17.95416667,24.3,12.9
2014/2/18,13.5,14.77916667,19.2,11.1
2014/2/19,22,10.54166667,11.2,9.7
2014/2/20,0,10.9125,12.5,9.5
2014/2/21,0,13.3,16.8,9.2
2014/2/22,0,16.05416667,21.6,11.4
2014/2/23,0,18.10416667,24.2,13
2014/2/24,0,15.6,21.7,12
2014/2/25,0,16.0875,20.5,11.9
2014/2/26,0,17.85217391,22.6,15.9
2014/2/27,0,18.29583333,21.3,16.3
2014/2/28,0,18.45833333,24.9,14.4
2014/3/1,0.5,17.61666667,24.4,14
2014/3/2,8.5,12.97916667,16.6,12.2
2014/3/3,5.5,14.12083333,15.7,11.5
2014/3/4,11.5,13.67826087,15.4,12.7
2014/3/5,4.5,13.68333333,14.7,12.6
2014/3/6,17,12.7375,13.5,11.9
2014/3/7,14.5,14.075,15.5,12
2014/3/8,18.5,13.42083333,15.1,11.8
2014/3/9,2,12.42608696,13.3,11.3
2014/3/10,0,14.73913043,16,12.6
2014/3/11,0.5,16.95416667,21.6,14.6
2014/3/12,10,15.61666667,18.8,14.4
2014/3/13,7,14.7375,17,13.2
2014/3/14,0,13.47083333,15.7,11.7
2014/3/15,0,16.68333333,21.4,13.2
2014/3/16,0,16.42916667,21.8,14.6
2014/3/17,0,19.50416667,24.9,14.2
2014/3/18,0,21.9125,26.5,17.7
2014/3/19,0,22.71904762,27,20
2014/3/20,0.5,15.4047619,22,12.6
2014/3/21,0,13,14.2,11.2
2014/3/22,0,15.82173913,18.4,13.7
2014/3/23,0,19.18695652,24.4,15
2014/3/24,0,19.37083333,23.6,15.5
2014/3/25,0,20.8,25,15.5
2014/3/26,0,22.62608696,27.3,17.5
2014/3/27,0.5,22.6,25.2,19.4
2014/3/28,0,22.88333333,28.1,19.7
2014/3/29,2.5,24.6,29.5,21.7
2014/3/30,0,22.325,25.4,19.8
2014/3/31,11.5,20.575,24.8,17.2
2014/4/1,2,17.09166667,17.7,16.3
2014/4/2,0,17.97826087,19.8,16.9
2014/4/3,1,18.17916667,19.7,16.8
2014/4/4,0,17.59583333,19.9,15.1
2014/4/5,0,19.40833333,25.1,13.6
2014/4/6,0,19.99166667,23.4,17
2014/4/7,16.5,18.4625,19.2,17.3
2014/4/8,0.5,20.63333333,23.4,18.4
2014/4/9,0,20.34583333,22.4,19.1
2014/4/10,0,21.48695652,25.1,18.1
2014/4/11,0,21.8125,26.7,16.8
2014/4/12,0,23.82916667,29.1,19.7
2014/4/13,0,23.95416667,28.6,19.3
2014/4/14,0,18.99583333,20.3,17.7
2014/4/15,0,21.6375,26,17.9
2014/4/16,0,22.5375,26.5,20.2
2014/4/17,0,24.53043478,28.9,20.5
2014/4/18,0,24.64583333,29.8,20.7
2014/4/19,0,23.72916667,28,21.2
2014/4/20,0,22.1375,23.9,20.1
2014/4/21,0,22.25833333,25.3,20
2014/4/22,0.5,20.70416667,23.2,18.3
2014/4/23,0.5,20.225,21.9,18.5
2014/4/24,31,20.62916667,21.6,19.3
2014/4/25,16,22.23478261,26.2,20.6
2014/4/26,18,23.05217391,25.9,21.1
2014/4/27,0,23.75454545,27.6,21.6
2014/4/28,0,22.1625,24.8,20.1
2014/4/29,0,21.2375,24,19.5
2014/4/30,2,21.02173913,24.3,19.1
2014/5/1,25.5,20.1,21.3,19
2014/5/2,0.5,23.4125,27.6,19.7
2014/5/3,0,22.92173913,25.8,20.9
2014/5/4,1.5,23.2,27.3,21.4
2014/5/5,55.5,18.30833333,19.5,15.7
2014/5/6,4.5,17.2375,19.7,14.9
2014/5/7,4,20.40833333,21.8,18.7
2014/5/8,0,22.88333333,26.1,20.1
2014/5/9,3.5,22.54583333,24.2,21.4
2014/5/10,0,23.83913043,27.5,21.9
2014/5/11,0,26.28333333,30.1,21.7
2014/5/12,1,26.30434783,30.5,23.8
2014/5/13,2,25.46666667,28.6,23.2
2014/5/14,0,28.52916667,31.2,25.9
2014/5/15,62.5,25.4125,28,21.9
2014/5/16,13.5,23.18695652,26.5,21.9
2014/5/17,0,25.525,29.6,23
2014/5/18,2,26.88333333,30,24.8
2014/5/19,16.5,25.33333333,26.3,23.7
2014/5/20,77.5,25.3875,27.3,22.7
2014/5/21,295.5,19.68333333,21.5,18.1
2014/5/22,22.5,23.20833333,26.9,20.6
2014/5/23,2.5,23.475,25,23
2014/5/24,0,25.75416667,29.1,22.9
2014/5/25,0,26.80833333,29.3,24
2014/5/26,0,27.20833333,30.5,24.5
2014/5/27,0,25.59583333,27.1,24.6
2014/5/28,0,26.41304348,28.4,25
2014/5/29,0,26.04583333,28.2,23.9
2014/5/30,13.41545909,26.1375,29,25
2014/5/31,0,26.22608696,28.7,24.6
2014/6/1,0,27.05416667,30.8,24.4
2014/6/2,0,28.32083333,30.3,25.9
2014/6/3,0,26.17272727,28.3,24.4
2014/6/4,0,26.2875,28.6,23.7
2014/6/5,47,25.55,27.9,23.8
2014/6/6,39,25.10416667,27.9,22.8
2014/6/7,19.5,25.76666667,27.9,24
2014/6/8,40.5,25.21666667,27.7,24.1
2014/6/9,10.5,25.24166667,26.9,24.4
2014/6/10,7.5,24.69583333,26.1,24
2014/6/11,7.5,24.0125,25,22.9
2014/6/12,0,25.2125,28.8,22.1
2014/6/13,0,26.82916667,30.8,24.1
2014/6/14,0.5,25.60434783,27.2,24.3
2014/6/15,1,25.075,26.3,24.4
2014/6/16,0,27.2625,31.7,24.6
2014/6/17,0,28.62916667,31.3,26.3
2014/6/18,0,28.34166667,30.6,26.7
2014/6/19,0,28.35416667,31.1,26
2014/6/20,0,28.55416667,31.5,26.4
2014/6/21,1,28.45416667,31.2,26.4
2014/6/22,0,28.54347826,31,25.9
2014/6/23,0,28.19166667,31,26.5
2014/6/24,0,27.25,30.2,26
2014/6/25,0.5,28.38333333,30.9,25.7
2014/6/26,0,28.75416667,31.8,26.3
2014/6/27,0,28.5875,31.3,26.3
2014/6/28,0,29.00833333,32.3,25.8
2014/6/29,2,28.79583333,31.7,26.3
2014/6/30,0.5,28.70416667,32.4,25.8
2014/7/1,0,28.60416667,31.8,25.9
2014/7/2,0,29.25652174,32.7,26.1
2014/7/3,0,29.85,33,27
2014/7/4,0,29.13913043,32.3,26.4
2014/7/5,0,29.4625,33.1,26.6
2014/7/6,0,30.31666667,33.6,27.1
2014/7/7,0,30.14166667,34.5,27.3
2014/7/8,0,28.375,30.3,27.2
2014/7/9,0,30.49583333,34,26.9
2014/7/10,0,29.84166667,32.2,28
2014/7/11,0,29.8375,32.7,27.5
2014/7/12,0,30.06521739,33.2,27.5
2014/7/13,0,30.62727273,33.9,28
2014/7/14,0,30.14583333,33.6,28
2014/7/15,0,30.12173913,33.3,27.1
2014/7/16,0,28.98181818,32.2,26.1
2014/7/17,0,29.95,34.1,26.4
2014/7/18,0,29.90416667,33.2,27.2
2014/7/19,0,30.125,35.5,26.2
2014/7/20,0,31.225,36.1,27.1
2014/7/21,0,31.25,35.7,27.2
2014/7/22,4.5,29.11666667,33.4,25.9
2014/7/23,41.5,26.3625,28.7,25.2
2014/7/24,0,28.58571429,32.3,25.8
2014/7/25,10.5,27.91666667,32.8,25.2
2014/7/26,0,28.56956522,31.8,24.9
2014/7/27,0,29.25652174,31.9,26.7
2014/7/28,0,29.53333333,33.8,26.3
2014/7/29,0,29.63913043,32.5,26.1
2014/7/30,0,29.25416667,31.7,26.9
2014/7/31,10.5,28.71666667,30.4,26.3
2014/8/1,0,29.8,32.3,27.6
2014/8/2,0,29.975,32.8,27.4
2014/8/3,0,29.72916667,33.7,26.8
2014/8/4,0,28.9125,32.1,26.5
2014/8/5,0,29.1,31.7,27.4
2014/8/6,0,29.1625,32.8,26.9
2014/8/7,0,29.4375,33.7,26.3
2014/8/8,0,30.03478261,33.7,27
2014/8/9,0,29.70416667,32.6,27.6
2014/8/10,0,29.85833333,33.1,27.9
2014/8/11,78.5,29.40434783,32.4,27
2014/8/12,17,28.14583333,31,26.1
2014/8/13,0,28.32916667,32,25.5
2014/8/14,0,29.45833333,32.3,25.3
2014/8/15,0,29.025,31.5,27.2
2014/8/16,0,28.95416667,31.9,26.5
2014/8/17,0,28.81666667,32,26.7
2014/8/18,12,27.94166667,31.7,23.6
2014/8/19,22.5,26.7875,31.2,24.3
2014/8/20,0,27.48333333,29.8,24.7
2014/8/21,0,27.78333333,31.1,24.2
2014/8/22,0,28.0375,31.2,25.2
2014/8/23,0,28.1125,32.5,25.1
2014/8/24,0,28.28333333,31.8,24.4
2014/8/25,0,28.64166667,32.3,25.6
2014/8/26,0,28.84583333,32.7,25.7
2014/8/27,0,28.7375,32.8,26
2014/8/28,0,28.62916667,32,25.6
2014/8/29,0,29.4,33.2,26.6
2014/8/30,0,28.75833333,31.8,26.2
2014/8/31,0,28.7875,32.7,25.5
2014/9/1,0,28.60833333,33.1,25.8
2014/9/2,0,28.5,32.9,25.9
2014/9/3,0,28.70416667,32.2,25.8
2014/9/4,0,27.86666667,30,25.5
2014/9/5,0,29.9375,36.1,25.2
2014/9/6,0,29.57916667,33.1,27.2
2014/9/7,0,28.58695652,32.2,25.4
2014/9/8,0,28.82083333,32.8,25.8
2014/9/9,0,29.19166667,33.3,26.3
2014/9/10,0,28.80833333,32.5,25.6
2014/9/11,0,29.10416667,32.5,25.7
2014/9/12,0,29.19583333,33.4,26.1
2014/9/13,0,29.09583333,33.3,26.2
2014/9/14,0,30.125,34.1,26.6
2014/9/15,0,31.81666667,37.6,28
2014/9/16,0,29.775,33.5,26.4
2014/9/17,0,29.50833333,33.1,26.7
2014/9/18,0,30.35833333,35.6,26.2
2014/9/19,0,30.5375,35.1,27.1
2014/9/20,0,29.69166667,35.6,27.4
2014/9/21,3.5,28.21666667,31.5,25.1
2014/9/22,38.5,26.24347826,29.2,23.8
2014/9/23,0,27.66521739,30.8,25.8
2014/9/24,0,27.39583333,30.9,25.5
2014/9/25,0,28.31176471,31.1,25.6
2014/9/26,0,26.98333333,29.8,24.5
2014/9/27,0,26.16521739,29.8,22.5
2014/9/28,0,26.1625,30,22.7
2014/9/29,0,26.125,30.6,21.1
2014/9/30,0,26.98333333,31.6,23.3
2014/10/1,2.5,25.575,27.3,24.1
2014/10/2,0,25.73333333,28.8,23.4
2014/10/3,0,25.14166667,29.5,22.7
